"","municip_code","state_code","municipality","total_pop","margin_index","marg_grade","deaths_total","deaths_execution","deaths_confront","deaths_aggression"
"1029",20031,"20","Tamazulápam del Espíritu Santo","7 362",0.834,"Alto",0,0,0,0
"1030",20032,"20","Fresnillo de Trujano","1 033",0.8519,"Alto",0,0,0,0
"1031",20033,"20","Guadalupe Etla","2 433",-0.9561,"Bajo",0,0,0,0
"1032",20034,"20","Guadalupe de Ramírez","1 425",0.0805,"Medio",0,0,0,0
"1033",20035,"20","Guelatao de Juárez","544",-1.3392,"Muy bajo",0,0,0,0
"1034",20036,"20","Guevea de Humboldt","5 285",0.905,"Alto",0,0,0,0
"1035",20037,"20","Mesones Hidalgo","4 402",1.597,"Muy alto",0,0,0,0
"1036",20038,"20","Villa Hidalgo","2 112",1.1335,"Muy alto",0,0,0,0
"1037",20039,"20","Heroica Ciudad de Huajuapan de León","69 839",-0.9343,"Bajo",1,1,0,0
"1038",20040,"20","Huautepec","5 995",2.1956,"Muy alto",0,0,0,0
"1039",20041,"20","Huautla de Jiménez","30 004",1.3475,"Muy alto",0,0,0,0
"1040",20042,"20","Ixtlán de Juárez","7 674",0.2317,"Medio",0,0,0,0
"1041",20043,"20","Heroica Ciudad de Juchitán de Zaragoza","93 038",-0.6254,"Medio",8,8,0,0
"1042",20044,"20","Loma Bonita","41 535",-0.329,"Medio",16,16,0,0
"1043",20045,"20","Magdalena Apasco","7 522",-1.0167,"Bajo",0,0,0,0
"1044",20046,"20","Magdalena Jaltepec","3 313",0.6457,"Alto",0,0,0,0
"1045",20047,"20","Santa Magdalena Jicotlán","93",-0.4761,"Medio",0,0,0,0
"1046",20048,"20","Magdalena Mixtepec","1 304",1.7147,"Muy alto",0,0,0,0
"1047",20049,"20","Magdalena Ocotlán","1 141",0.4531,"Alto",0,0,0,0
"1048",20050,"20","Magdalena Peñasco","3 778",1.2514,"Muy alto",0,0,0,0
"1049",20051,"20","Magdalena Teitipac","4 368",1.9481,"Muy alto",0,0,0,0
"1050",20052,"20","Magdalena Tequisistlán","6 182",0.1271,"Medio",0,0,0,0
"1051",20053,"20","Magdalena Tlacotepec","1 221",-0.0967,"Medio",0,0,0,0
"1052",20054,"20","Magdalena Zahuatlán","409",-0.0652,"Medio",0,0,0,0
"1053",20055,"20","Mariscala de Juárez","3 530",0.2775,"Medio",1,1,0,0
"1054",20056,"20","Mártires de Tacubaya","1 451",0.5932,"Alto",1,1,0,0
"1055",20057,"20","Matías Romero Avendaño","38 019",-0.2754,"Medio",0,0,0,0
"1056",20058,"20","Mazatlán Villa de Flores","13 435",1.8649,"Muy alto",0,0,0,0
"1057",20059,"20","Miahuatlán de Porfirio Díaz","41 387",0.2962,"Medio",0,0,0,0
"1058",20060,"20","Mixistlán de la Reforma","2 770",1.1742,"Muy alto",0,0,0,0
"1059",20061,"20","Monjas","2 568",1.7227,"Muy alto",0,0,0,0
"1060",20062,"20","Natividad","586",-0.5581,"Medio",0,0,0,0
"1061",20063,"20","Nazareno Etla","3 882",-0.81,"Bajo",0,0,0,0
"1062",20064,"20","Nejapa de Madero","7 390",0.4232,"Alto",0,0,0,0
"1063",20065,"20","Ixpantepec Nieves","1 182",1.1605,"Muy alto",0,0,0,0
"1064",20066,"20","Santiago Niltepec","5 353",0.3026,"Medio",0,0,0,0
"1065",20067,"20","Oaxaca de Juárez","263 357",-1.5447,"Muy bajo",6,6,0,0
"1066",20068,"20","Ocotlán de Morelos","21 341",-0.1713,"Medio",0,0,0,0
"1067",20069,"20","La Pe","2 446",0.9751,"Muy alto",0,0,0,0
"1068",20070,"20","Pinotepa de Don Luis","6 629",0.8832,"Alto",0,0,0,0
"1069",20071,"20","Pluma Hidalgo","3 060",1.4105,"Muy alto",0,0,0,0
"1070",20072,"20","San José del Progreso","6 579",0.8801,"Alto",0,0,0,0
"1071",20073,"20","Putla Villa de Guerrero","31 897",0.0658,"Medio",1,1,0,0
"1072",20074,"20","Santa Catarina Quioquitani","505",0.4172,"Alto",0,0,0,0
"1073",20075,"20","Reforma de Pineda","2 671",-0.0355,"Medio",0,0,0,0
"1074",20076,"20","La Reforma","3 331",0.4971,"Alto",0,0,0,0
"1075",20077,"20","Reyes Etla","3 568",-0.5253,"Medio",1,1,0,0
"1076",20078,"20","Rojas de Cuauhtémoc","1 092",-0.6793,"Medio",0,0,0,0
"1077",20079,"20","Salina Cruz","82 371",-1.3464,"Muy bajo",2,2,0,0
"1078",20080,"20","San Agustín Amatengo","1 312",0.9047,"Alto",0,0,0,0
"1079",20081,"20","San Agustín Atenango","1 914",0.8484,"Alto",0,0,0,0
"1080",20082,"20","San Agustín Chayuco","3 952",0.7072,"Alto",0,0,0,0
"1081",20083,"20","San Agustín de las Juntas","8 089",-0.9328,"Bajo",0,0,0,0
"1082",20084,"20","San Agustín Etla","3 893",-1.1846,"Bajo",0,0,0,0
"1083",20085,"20","San Agustín Loxicha","22 565",2.2113,"Muy alto",1,1,0,0
"1084",20086,"20","San Agustín Tlacotepec","874",0.4622,"Alto",0,0,0,0
"1085",20087,"20","San Agustín Yatareni","4 075",0.1915,"Medio",0,0,0,0
"1086",20088,"20","San Andrés Cabecera Nueva","2 851",1.007,"Muy alto",0,0,0,0
"1087",20089,"20","San Andrés Dinicuiti","2 152",0.1291,"Medio",0,0,0,0
"1088",20090,"20","San Andrés Huaxpaltepec","5 867",0.6625,"Alto",1,1,0,0
"1089",20091,"20","San Andrés Huayápam","4 879",-1.2004,"Bajo",1,1,0,0
"1090",20092,"20","San Andrés Ixtlahuaca","1 439",-0.1239,"Medio",0,0,0,0
"1091",20093,"20","San Andrés Lagunas","505",-0.0513,"Medio",0,0,0,0
"1092",20094,"20","San Andrés Nuxiño","1 898",0.549,"Alto",0,0,0,0
"1093",20095,"20","San Andrés Paxtlán","3 990",2.015,"Muy alto",0,0,0,0
"1094",20096,"20","San Andrés Sinaxtla","772",-0.6573,"Medio",0,0,0,0
"1095",20097,"20","San Andrés Solaga","1 740",0.4218,"Alto",0,0,0,0
"1096",20098,"20","San Andrés Teotilálpam","4 427",1.3993,"Muy alto",0,0,0,0
"1097",20099,"20","San Andrés Tepetlapa","475",1.1126,"Muy alto",0,0,0,0
"1098",20100,"20","San Andrés Yaá","497",0.7393,"Alto",0,0,0,0
"1099",20101,"20","San Andrés Zabache","726",1.2175,"Muy alto",0,0,0,0
"1100",20102,"20","San Andrés Zautla","4 405",-0.2403,"Medio",0,0,0,0
"1101",20103,"20","San Antonino Castillo Velasco","5 651",0.6021,"Alto",0,0,0,0
"1102",20104,"20","San Antonino el Alto","2 508",0.9532,"Muy alto",0,0,0,0
"1103",20105,"20","San Antonino Monte Verde","6 650",0.6384,"Alto",0,0,0,0
"1104",20106,"20","San Antonio Acutla","297",0.3533,"Medio",0,0,0,0
"1105",20107,"20","San Antonio de la Cal","21 456",-0.857,"Bajo",0,0,0,0
"1106",20108,"20","San Antonio Huitepec","4 289",1.0757,"Muy alto",0,0,0,0
"1107",20109,"20","San Antonio Nanahuatípam","1 233",-0.3029,"Medio",0,0,0,0
"1108",20110,"20","San Antonio Sinicahua","1 603",2.003,"Muy alto",0,0,0,0
"1109",20111,"20","San Antonio Tepetlapa","4 394",1.2838,"Muy alto",0,0,0,0
"1110",20112,"20","San Baltazar Chichicápam","2 439",0.4946,"Alto",0,0,0,0
"1111",20113,"20","San Baltazar Loxicha","2 832",0.7683,"Alto",0,0,0,0
"1112",20114,"20","San Baltazar Yatzachi el Bajo","677",0.5182,"Alto",0,0,0,0
"1113",20115,"20","San Bartolo Coyotepec","8 684",-1.0073,"Bajo",0,0,0,0
"1114",20116,"20","San Bartolomé Ayautla","4 052",1.7654,"Muy alto",0,0,0,0
"1115",20117,"20","San Bartolomé Loxicha","2 422",1.2163,"Muy alto",0,0,0,0
"1116",20118,"20","San Bartolomé Quialana","2 470",1.2551,"Muy alto",0,0,0,0
"1117",20119,"20","San Bartolomé Yucuañe","399",0.7259,"Alto",0,0,0,0
"1118",20120,"20","San Bartolomé Zoogocho","368",0.056,"Medio",0,0,0,0
"1119",20121,"20","San Bartolo Soyaltepec","655",0.3585,"Medio",0,0,0,0
"1120",20122,"20","San Bartolo Yautepec","677",-0.3193,"Medio",0,0,0,0
"1121",20123,"20","San Bernardo Mixtepec","2 705",0.5462,"Alto",0,0,0,0
"1122",20124,"20","San Blas Atempa","17 094",1.6711,"Muy alto",0,0,0,0
"1123",20125,"20","San Carlos Yautepec","11 813",1.0117,"Muy alto",0,0,0,0
"1124",20126,"20","San Cristóbal Amatlán","5 024",1.4519,"Muy alto",0,0,0,0
"1125",20127,"20","San Cristóbal Amoltepec","1 283",1.9094,"Muy alto",0,0,0,0
"1126",20128,"20","San Cristóbal Lachirioag","1 230",0.1901,"Medio",0,0,0,0
"1127",20129,"20","San Cristóbal Suchixtlahuaca","334",-0.5374,"Medio",0,0,0,0
"1128",20130,"20","San Dionisio del Mar","5 098",1.1178,"Muy alto",1,1,0,0
"1129",20131,"20","San Dionisio Ocotepec","10 500",0.8463,"Alto",0,0,0,0
"1130",20132,"20","San Dionisio Ocotlán","1 245",-0.0606,"Medio",0,0,0,0
"1131",20133,"20","San Esteban Atatlahuca","3 974",1.6406,"Muy alto",0,0,0,0
"1132",20134,"20","San Felipe Jalapa de Díaz","26 838",1.3031,"Muy alto",0,0,0,0
"1133",20135,"20","San Felipe Tejalápam","7 187",0.1657,"Medio",0,0,0,0
"1134",20136,"20","San Felipe Usila","11 575",0.5462,"Alto",0,0,0,0
"1135",20137,"20","San Francisco Cahuacuá","3 427",1.2768,"Muy alto",0,0,0,0
"1136",20138,"20","San Francisco Cajonos","460",0.4029,"Alto",0,0,0,0
"1137",20139,"20","San Francisco Chapulapa","2 136",1.6267,"Muy alto",0,0,0,0
"1138",20140,"20","San Francisco Chindúa","827",0.0206,"Medio",0,0,0,0
"1139",20141,"20","San Francisco del Mar","7 232",0.627,"Alto",0,0,0,0
"1140",20142,"20","San Francisco Huehuetlán","1 160",1.1485,"Muy alto",0,0,0,0
"1141",20143,"20","San Francisco Ixhuatán","8 959",-0.057,"Medio",4,4,0,0
"1142",20144,"20","San Francisco Jaltepetongo","1 110",0.3235,"Medio",0,0,0,0
"1143",20145,"20","San Francisco Lachigoló","3 474",-0.3913,"Medio",1,1,0,0
"1144",20146,"20","San Francisco Logueche","2 666",1.4512,"Muy alto",0,0,0,0
"1145",20147,"20","San Francisco Nuxaño","378",0.0117,"Medio",0,0,0,0
"1146",20148,"20","San Francisco Ozolotepec","1 945",1.2485,"Muy alto",0,0,0,0
"1147",20149,"20","San Francisco Sola","1 509",1.4512,"Muy alto",0,0,0,0
"1148",20150,"20","San Francisco Telixtlahuaca","11 893",-0.7813,"Bajo",1,0,0,1
"1149",20151,"20","San Francisco Teopan","394",0.8472,"Alto",0,0,0,0
"1150",20152,"20","San Francisco Tlapancingo","2 152",1.6398,"Muy alto",0,0,0,0
"1151",20153,"20","San Gabriel Mixtepec","4 733",0.5289,"Alto",0,0,0,0
"1152",20154,"20","San Ildefonso Amatlán","2 393",0.9597,"Muy alto",0,0,0,0
"1153",20155,"20","San Ildefonso Sola","940",1.7921,"Muy alto",0,0,0,0
"1154",20156,"20","San Ildefonso Villa Alta","3 478",0.2905,"Medio",0,0,0,0
"1155",20157,"20","San Jacinto Amilpas","13 860",-1.7586,"Muy bajo",0,0,0,0
"1156",20158,"20","San Jacinto Tlacotepec","2 231",1.5745,"Muy alto",0,0,0,0
"1157",20159,"20","San Jerónimo Coatlán","5 449",1.5297,"Muy alto",0,0,0,0
"1158",20160,"20","San Jerónimo Silacayoapilla","1 449",0.1204,"Medio",1,1,0,0
"1159",20161,"20","San Jerónimo Sosola","2 559",0.6792,"Alto",0,0,0,0
"1160",20162,"20","San Jerónimo Taviche","1 848",0.8628,"Alto",0,0,0,0
"1161",20163,"20","San Jerónimo Tecóatl","1 606",1.4139,"Muy alto",0,0,0,0
"1162",20164,"20","San Jorge Nuchita","3 215",0.8772,"Alto",0,0,0,0
"1163",20165,"20","San José Ayuquila","1 511",0.7625,"Alto",0,0,0,0
"1164",20166,"20","San José Chiltepec","11 019",0.1612,"Medio",0,0,0,0
"1165",20167,"20","San José del Peñasco","2 094",1.0025,"Muy alto",0,0,0,0
"1166",20168,"20","San José Estancia Grande","977",0.6426,"Alto",0,0,0,0
"1167",20169,"20","San José Independencia","3 684",2.0472,"Muy alto",0,0,0,0
"1168",20170,"20","San José Lachiguiri","3 849",2.0395,"Muy alto",0,0,0,0
"1169",20171,"20","San José Tenango","18 478",3.011,"Muy alto",0,0,0,0
"1170",20172,"20","San Juan Achiutla","430",-0.1812,"Medio",0,0,0,0
"1171",20173,"20","San Juan Atepec","1 517",0.4137,"Alto",0,0,0,0
"1172",20174,"20","Ánimas Trujano","3 759",-1.2856,"Muy bajo",1,1,0,0
"1173",20175,"20","San Juan Bautista Atatlahuca","1 724",0.7779,"Alto",0,0,0,0
"1174",20176,"20","San Juan Bautista Coixtlahuaca","2 808",0.855,"Alto",0,0,0,0
"1175",20177,"20","San Juan Bautista Cuicatlán","9 441",0.216,"Medio",0,0,0,0
"1176",20178,"20","San Juan Bautista Guelache","6 287",-0.7973,"Bajo",0,0,0,0
"1177",20179,"20","San Juan Bautista Jayacatlán","1 462",0.6003,"Alto",0,0,0,0
"1178",20180,"20","San Juan Bautista Lo de Soto","2 325",0.4039,"Alto",0,0,0,0
"1179",20181,"20","San Juan Bautista Suchitepec","417",0.3333,"Medio",0,0,0,0
"1180",20182,"20","San Juan Bautista Tlacoatzintepec","2 292",1.1587,"Muy alto",0,0,0,0
"1181",20183,"20","San Juan Bautista Tlachichilco","1 447",0.6981,"Alto",0,0,0,0
"1182",20184,"20","San Juan Bautista Tuxtepec","155 766",-0.7224,"Bajo",28,21,7,0
"1183",20185,"20","San Juan Cacahuatepec","8 680",0.1123,"Medio",1,1,0,0
"1184",20186,"20","San Juan Cieneguilla","605",0.4455,"Alto",0,0,0,0
"1185",20187,"20","San Juan Coatzóspam","2 535",1.4776,"Muy alto",0,0,0,0
"1186",20188,"20","San Juan Colorado","9 494",0.9164,"Alto",0,0,0,0
"1187",20189,"20","San Juan Comaltepec","2 517",2.0743,"Muy alto",0,0,0,0
"1188",20190,"20","San Juan Cotzocón","22 356",0.5774,"Alto",0,0,0,0
"1189",20191,"20","San Juan Chicomezúchil","320",-0.2267,"Medio",0,0,0,0
"1190",20192,"20","San Juan Chilateca","1 442",-0.8524,"Bajo",0,0,0,0
"1191",20193,"20","San Juan del Estado","2 546",-0.1617,"Medio",0,0,0,0
"1192",20194,"20","San Juan del Río","1 231",0.1584,"Medio",0,0,0,0
"1193",20195,"20","San Juan Diuxi","1 256",1.3215,"Muy alto",0,0,0,0
"1194",20196,"20","San Juan Evangelista Analco","404",-0.3893,"Medio",0,0,0,0
"1195",20197,"20","San Juan Guelavía","3 047",0.2574,"Medio",0,0,0,0
"1196",20198,"20","San Juan Guichicovi","28 142",1.0338,"Muy alto",1,1,0,0
"1197",20199,"20","San Juan Ihualtepec","713",1.7063,"Muy alto",0,0,0,0
"1198",20200,"20","San Juan Juquila Mixes","3 924",0.9695,"Muy alto",0,0,0,0
"1199",20201,"20","San Juan Juquila Vijanos","1 832",1.0574,"Muy alto",0,0,0,0
"1200",20202,"20","San Juan Lachao","4 531",1.0436,"Muy alto",0,0,0,0
"1201",20203,"20","San Juan Lachigalla","3 285",1.7909,"Muy alto",0,0,0,0
"1202",20204,"20","San Juan Lajarcia","715",-0.0433,"Medio",0,0,0,0
"1203",20205,"20","San Juan Lalana","17 398",1.3527,"Muy alto",0,0,0,0
"1204",20206,"20","San Juan de los Cués","2 357",0.2439,"Medio",0,0,0,0
"1205",20207,"20","San Juan Mazatlán","17 100",1.6341,"Muy alto",1,1,0,0
"1206",20208,"20","San Juan Mixtepec -Dto. 08 -","7 611",1.1964,"Muy alto",0,0,0,0
"1207",20209,"20","San Juan Mixtepec -Dto. 26 -","711",1.2005,"Muy alto",0,0,0,0
"1208",20210,"20","San Juan Ñumí","6 666",0.7922,"Alto",0,0,0,0
"1209",20211,"20","San Juan Ozolotepec","3 168",1.4181,"Muy alto",0,0,0,0
"1210",20212,"20","San Juan Petlapa","2 807",3.7949,"Muy alto",0,0,0,0
"1211",20213,"20","San Juan Quiahije","3 628",1.0057,"Muy alto",0,0,0,0
"1212",20214,"20","San Juan Quiotepec","2 313",1.2736,"Muy alto",0,0,0,0
"1213",20215,"20","San Juan Sayultepec","764",-0.3429,"Medio",0,0,0,0
"1214",20216,"20","San Juan Tabaá","1 331",0.5693,"Alto",0,0,0,0
"1215",20217,"20","San Juan Tamazola","3 446",1.6474,"Muy alto",0,0,0,0
"1216",20218,"20","San Juan Teita","607",1.3243,"Muy alto",0,0,0,0
"1217",20219,"20","San Juan Teitipac","2 565",0.9279,"Alto",0,0,0,0
"1218",20220,"20","San Juan Tepeuxila","2 773",0.4786,"Alto",0,0,0,0
"1219",20221,"20","San Juan Teposcolula","1 340",0.408,"Alto",0,0,0,0
"1220",20222,"20","San Juan Yaeé","1 530",0.7317,"Alto",0,0,0,0
"1221",20223,"20","San Juan Yatzona","452",0.3256,"Medio",0,0,0,0
"1222",20224,"20","San Juan Yucuita","684",-0.2695,"Medio",0,0,0,0
"1223",20225,"20","San Lorenzo","5 955",1.5576,"Muy alto",0,0,0,0
"1224",20226,"20","San Lorenzo Albarradas","2 708",0.67,"Alto",0,0,0,0
"1225",20227,"20","San Lorenzo Cacaotepec","13 704",-1.1604,"Bajo",0,0,0,0
"1226",20228,"20","San Lorenzo Cuaunecuiltitla","771",1.3197,"Muy alto",0,0,0,0
"1227",20229,"20","San Lorenzo Texmelúcan","7 048",1.8407,"Muy alto",0,0,0,0
"1228",20230,"20","San Lorenzo Victoria","1 007",0.4525,"Alto",0,0,0,0
"1229",20231,"20","San Lucas Camotlán","3 026",1.9229,"Muy alto",0,0,0,0
"1230",20232,"20","San Lucas Ojitlán","21 514",1.5285,"Muy alto",0,0,0,0
"1231",20233,"20","San Lucas Quiaviní","1 745",1.3442,"Muy alto",0,0,0,0
"1232",20234,"20","San Lucas Zoquiápam","7 554",1.8824,"Muy alto",0,0,0,0
"1233",20235,"20","San Luis Amatlán","3 624",1.4738,"Muy alto",0,0,0,0
"1234",20236,"20","San Marcial Ozolotepec","1 525",2.0651,"Muy alto",0,0,0,0
"1235",20237,"20","San Marcos Arteaga","1 557",-0.1187,"Medio",0,0,0,0
"1236",20238,"20","San Martín de los Cansecos","816",0.2437,"Medio",0,0,0,0
"1237",20239,"20","San Martín Huamelúlpam","1 077",0.2098,"Medio",0,0,0,0
"1238",20240,"20","San Martín Itunyoso","2 460",2.2509,"Muy alto",0,0,0,0
"1239",20241,"20","San Martín Lachilá","1 084",0.5883,"Alto",0,0,0,0
"1240",20242,"20","San Martín Peras","11 361",2.3177,"Muy alto",0,0,0,0
"1241",20243,"20","San Martín Tilcajete","1 742",-0.2766,"Medio",0,0,0,0
"1242",20244,"20","San Martín Toxpalan","3 669",0.166,"Medio",0,0,0,0
"1243",20245,"20","San Martín Zacatepec","1 277",0.6468,"Alto",0,0,0,0
"1244",20246,"20","San Mateo Cajonos","620",0.7526,"Alto",0,0,0,0
"1245",20247,"20","Capulálpam de Méndez","1 467",-1.1072,"Bajo",0,0,0,0
"1246",20248,"20","San Mateo del Mar","14 252",2.3951,"Muy alto",0,0,0,0
"1247",20249,"20","San Mateo Yoloxochitlán","3 475",1.0882,"Muy alto",0,0,0,0
"1248",20250,"20","San Mateo Etlatongo","1 181",-0.0282,"Medio",0,0,0,0
"1249",20251,"20","San Mateo Nejápam","1 180",1.2011,"Muy alto",0,0,0,0
"1250",20252,"20","San Mateo Peñasco","2 116",0.9674,"Muy alto",0,0,0,0
"1251",20253,"20","San Mateo Piñas","2 226",1.8183,"Muy alto",0,0,0,0
"1252",20254,"20","San Mateo Río Hondo","3 308",1.315,"Muy alto",0,0,0,0
"1253",20255,"20","San Mateo Sindihui","2 086",1.6788,"Muy alto",0,0,0,0
"1254",20256,"20","San Mateo Tlapiltepec","234",0.1911,"Medio",0,0,0,0
"1255",20257,"20","San Melchor Betaza","1 091",1.1733,"Muy alto",0,0,0,0
"1256",20258,"20","San Miguel Achiutla","744",0.39,"Medio",0,0,0,0
"1257",20259,"20","San Miguel Ahuehuetitlán","2 465",1.632,"Muy alto",0,0,0,0
"1258",20260,"20","San Miguel Aloápam","2 488",0.9549,"Muy alto",0,0,0,0
"1259",20261,"20","San Miguel Amatitlán","7 244",1.2344,"Muy alto",0,0,0,0
"1260",20262,"20","San Miguel Amatlán","1 043",-0.1117,"Medio",0,0,0,0
"1261",20263,"20","San Miguel Coatlán","3 483",2.1633,"Muy alto",0,0,0,0
"1262",20264,"20","San Miguel Chicahua","2 274",1.235,"Muy alto",0,0,0,0
"1263",20265,"20","San Miguel Chimalapa","6 608",1.0781,"Muy alto",0,0,0,0
"1264",20266,"20","San Miguel del Puerto","8 481",1.0811,"Muy alto",0,0,0,0
"1265",20267,"20","San Miguel del Río","294",-0.4009,"Medio",0,0,0,0
"1266",20268,"20","San Miguel Ejutla","916",0.3088,"Medio",0,0,0,0
"1267",20269,"20","San Miguel el Grande","4 127",0.0914,"Medio",0,0,0,0
"1268",20270,"20","San Miguel Huautla","1 399",1.8066,"Muy alto",0,0,0,0
"1269",20271,"20","San Miguel Mixtepec","3 245",1.738,"Muy alto",0,0,0,0
"1270",20272,"20","San Miguel Panixtlahuaca","6 161",0.4778,"Alto",0,0,0,0
"1271",20273,"20","San Miguel Peras","3 497",1.8349,"Muy alto",0,0,0,0
"1272",20274,"20","San Miguel Piedras","1 296",1.8545,"Muy alto",0,0,0,0
"1273",20275,"20","San Miguel Quetzaltepec","7 293",1.0851,"Muy alto",0,0,0,0
"1274",20276,"20","San Miguel Santa Flor","801",1.6691,"Muy alto",0,0,0,0
"1275",20277,"20","Villa Sola de Vega","12 525",1.654,"Muy alto",0,0,0,0
"1276",20278,"20","San Miguel Soyaltepec","36 564",0.9955,"Muy alto",5,5,0,0
"1277",20279,"20","San Miguel Suchixtepec","2 911",0.774,"Alto",0,0,0,0
"1278",20280,"20","Villa Talea de Castro","2 394",0.0242,"Medio",0,0,0,0
"1279",20281,"20","San Miguel Tecomatlán","308",-0.229,"Medio",0,0,0,0
"1280",20282,"20","San Miguel Tenango","794",0.892,"Alto",0,0,0,0
"1281",20283,"20","San Miguel Tequixtepec","1 042",0.335,"Medio",0,0,0,0
"1282",20284,"20","San Miguel Tilquiápam","3 160",1.8773,"Muy alto",0,0,0,0
"1283",20285,"20","San Miguel Tlacamama","3 386",0.8157,"Alto",0,0,0,0
"1284",20286,"20","San Miguel Tlacotepec","3 220",0.719,"Alto",0,0,0,0
"1285",20287,"20","San Miguel Tulancingo","346",0.2518,"Medio",0,0,0,0
"1286",20288,"20","San Miguel Yotao","611",0.7201,"Alto",0,0,0,0
"1287",20289,"20","San Nicolás","1 143",0.4683,"Alto",0,0,0,0
"1288",20290,"20","San Nicolás Hidalgo","1 012",0.3591,"Medio",0,0,0,0
"1289",20291,"20","San Pablo Coatlán","4 167",0.9278,"Alto",0,0,0,0
"1290",20292,"20","San Pablo Cuatro Venados","1 388",1.5832,"Muy alto",0,0,0,0
"1291",20293,"20","San Pablo Etla","15 535",-1.6208,"Muy bajo",0,0,0,0
"1292",20294,"20","San Pablo Huitzo","6 307",-0.9505,"Bajo",0,0,0,0
"1293",20295,"20","San Pablo Huixtepec","9 025",-0.7208,"Bajo",0,0,0,0
"1294",20296,"20","San Pablo Macuiltianguis","929",0.3392,"Medio",0,0,0,0
"1295",20297,"20","San Pablo Tijaltepec","2 150",1.6946,"Muy alto",0,0,0,0
"1296",20298,"20","San Pablo Villa de Mitla","11 825",0.1002,"Medio",0,0,0,0
"1297",20299,"20","San Pablo Yaganiza","1 108",0.5183,"Alto",0,0,0,0
"1298",20300,"20","San Pedro Amuzgos","6 468",0.8696,"Alto",0,0,0,0
"1299",20301,"20","San Pedro Apóstol","1 544",0.9917,"Muy alto",0,0,0,0
"1300",20302,"20","San Pedro Atoyac","4 136",1.1226,"Muy alto",1,1,0,0
"1301",20303,"20","San Pedro Cajonos","1 172",0.4564,"Alto",0,0,0,0
"1302",20304,"20","San Pedro Coxcaltepec Cántaros","851",1.0435,"Muy alto",0,0,0,0
"1303",20305,"20","San Pedro Comitancillo","3 944",-0.9535,"Bajo",0,0,0,0
"1304",20306,"20","San Pedro el Alto","3 903",1.4717,"Muy alto",0,0,0,0
"1305",20307,"20","San Pedro Huamelula","9 594",0.2517,"Medio",0,0,0,0
"1306",20308,"20","San Pedro Huilotepec","2 839",0.2232,"Medio",0,0,0,0
"1307",20309,"20","San Pedro Ixcatlán","10 371",1.2966,"Muy alto",0,0,0,0
"1308",20310,"20","San Pedro Ixtlahuaca","6 822",0.1565,"Medio",0,0,0,0
"1309",20311,"20","San Pedro Jaltepetongo","458",0.7728,"Alto",0,0,0,0
"1310",20312,"20","San Pedro Jicayán","11 555",1.6225,"Muy alto",0,0,0,0
"1311",20313,"20","San Pedro Jocotipac","834",1.1648,"Muy alto",0,0,0,0
"1312",20314,"20","San Pedro Juchatengo","1 693",0.0608,"Medio",0,0,0,0
"1313",20315,"20","San Pedro Mártir","1 711",1.9767,"Muy alto",0,0,0,0
"1314",20316,"20","San Pedro Mártir Quiechapa","753",0.4376,"Alto",0,0,0,0
"1315",20317,"20","San Pedro Mártir Yucuxaco","1 405",0.4311,"Alto",0,0,0,0
"1316",20318,"20","San Pedro Mixtepec -Dto. 22 -","42 860",-0.6531,"Medio",1,1,0,0
"1317",20319,"20","San Pedro Mixtepec -Dto. 26 -","1 099",0.9444,"Muy alto",0,0,0,0
"1318",20320,"20","San Pedro Molinos","723",0.2992,"Medio",0,0,0,0
"1319",20321,"20","San Pedro Nopala","840",1.2896,"Muy alto",0,0,0,0
"1320",20322,"20","San Pedro Ocopetatillo","884",1.5301,"Muy alto",0,0,0,0
"1321",20323,"20","San Pedro Ocotepec","2 135",1.2508,"Muy alto",0,0,0,0
"1322",20324,"20","San Pedro Pochutla","43 860",0.4252,"Alto",2,2,0,0
"1323",20325,"20","San Pedro Quiatoni","10 491",1.5467,"Muy alto",0,0,0,0
"1324",20326,"20","San Pedro Sochiápam","4 957",1.1269,"Muy alto",0,0,0,0
"1325",20327,"20","San Pedro Tapanatepec","13 992",0.0778,"Medio",1,1,0,0
"1326",20328,"20","San Pedro Taviche","1 173",1.3205,"Muy alto",0,0,0,0
"1327",20329,"20","San Pedro Teozacoalco","1 320",1.107,"Muy alto",0,0,0,0
"1328",20330,"20","San Pedro Teutila","4 277",1.089,"Muy alto",0,0,0,0
"1329",20331,"20","San Pedro Tidaá","894",0.8642,"Alto",0,0,0,0
"1330",20332,"20","San Pedro Topiltepec","406",0.0582,"Medio",0,0,0,0
"1331",20333,"20","San Pedro Totolápam","2 603",-0.2358,"Medio",0,0,0,0
"1332",20334,"20","Villa de Tututepec de Melchor Ocampo","43 913",0.4259,"Alto",0,0,0,0
"1333",20335,"20","San Pedro Yaneri","1 002",1.3407,"Muy alto",0,0,0,0
"1334",20336,"20","San Pedro Yólox","2 267",1.2539,"Muy alto",0,0,0,0
"1335",20337,"20","San Pedro y San Pablo Ayutla","5 602",1.9444,"Muy alto",0,0,0,0
"1336",20338,"20","Villa de Etla","9 280",-1.1773,"Bajo",0,0,0,0
"1337",20339,"20","San Pedro y San Pablo Teposcolula","3 989",-0.3746,"Medio",0,0,0,0
"1338",20340,"20","San Pedro y San Pablo Tequixtepec","1 878",0.4228,"Alto",0,0,0,0
"1339",20341,"20","San Pedro Yucunama","232",-0.2809,"Medio",0,0,0,0
"1340",20342,"20","San Raymundo Jalpan","2 079",-0.439,"Medio",0,0,0,0
